SITE_NO,node_id,node_lon,node_lat
5168,52452407,144.9367102,-37.8003421
2015,774545099,144.9583459,-37.8060861
6273,2180345319,144.93711,-37.7740075
520,774545099,144.9583459,-37.8060861
3629,6646643418,144.936422,-37.7934532
3170,774545099,144.9583459,-37.8060861
3171,774545099,144.9583459,-37.8060861
550,774545099,144.9583459,-37.8060861
3486,52452407,144.9367102,-37.8003421
516,774545099,144.9583459,-37.8060861
3259,3374134102,144.9600834,-37.778076
3612,2180345319,144.93711,-37.7740075
3487,52452407,144.9367102,-37.8003421
4160,3374134102,144.9600834,-37.778076
395,774545099,144.9583459,-37.8060861
495,774545099,144.9583459,-37.8060861
6258,2180345319,144.93711,-37.7740075
2855,2180345319,144.93711,-37.7740075
6234,2180345319,144.93711,-37.7740075
3443,774545099,144.9583459,-37.8060861
5047,52452407,144.9367102,-37.8003421
965,774545099,144.9583459,-37.8060861
827,774545099,144.9583459,-37.8060861
2839,774545099,144.9583459,-37.8060861
513,774545099,144.9583459,-37.8060861
514,774545099,144.9583459,-37.8060861
805,3374134102,144.9600834,-37.778076
396,774545099,144.9583459,-37.8060861
7093,9515157446,144.9607317,-37.7919871
301,9515157446,144.9607317,-37.7919871
4489,774545099,144.9583459,-37.8060861
820,9515157446,144.9607317,-37.7919871
2465,9515157446,144.9607317,-37.7919871
2466,9515157446,144.9607317,-37.7919871
2444,774545099,144.9583459,-37.8060861
2456,9515157446,144.9607317,-37.7919871
2457,9515157446,144.9607317,-37.7919871
2458,9515157446,144.9607317,-37.7919871
2459,9515157446,144.9607317,-37.7919871
2460,9515157446,144.9607317,-37.7919871
2461,9515157446,144.9607317,-37.7919871
2462,9515157446,144.9607317,-37.7919871
2463,9515157446,144.9607317,-37.7919871
302,774545099,144.9583459,-37.8060861
3281,774545099,144.9583459,-37.8060861
2518,2142179147,144.9364301,-37.7994074
2791,2180345319,144.93711,-37.7740075
109,9515157446,144.9607317,-37.7919871
1558,52452407,144.9367102,-37.8003421
2486,774545099,144.9583459,-37.8060861
963,774545099,144.9583459,-37.8060861
5657,9515157446,144.9607317,-37.7919871
1100,9515157446,144.9607317,-37.7919871
1101,9515157446,144.9607317,-37.7919871
4224,774545099,144.9583459,-37.8060861
5268,52452407,144.9367102,-37.8003421
403,774545099,144.9583459,-37.8060861
4434,702452273,144.9420045,-37.8043054
4435,702452273,144.9420045,-37.8043054
336,774545099,144.9583459,-37.8060861
3079,3374134102,144.9600834,-37.778076
2799,2180345319,144.93711,-37.7740075
3138,774545099,144.9583459,-37.8060861
5301,52452407,144.9367102,-37.8003421
241,774545099,144.9583459,-37.8060861
3639,774545099,144.9583459,-37.8060861
3405,2142179147,144.9364301,-37.7994074
478,774545099,144.9583459,-37.8060861
2647,2142179147,144.9364301,-37.7994074
3760,52452407,144.9367102,-37.8003421
6682,774545099,144.9583459,-37.8060861
6683,774545099,144.9583459,-37.8060861
6684,774545099,144.9583459,-37.8060861
5670,9515157446,144.9607317,-37.7919871
3567,774545099,144.9583459,-37.8060861
304,774545099,144.9583459,-37.8060861
3507,702452273,144.9420045,-37.8043054
401,774545099,144.9583459,-37.8060861
6408,2180345319,144.93711,-37.7740075
2670,2180345319,144.93711,-37.7740075
2671,2180345319,144.93711,-37.7740075
2672,2180345319,144.93711,-37.7740075
4654,774545099,144.9583459,-37.8060861
757,774545099,144.9583459,-37.8060861
943,774545099,144.9583459,-37.8060861
445,774545099,144.9583459,-37.8060861
308,702452273,144.9420045,-37.8043054
4515,702462230,144.9478264,-37.8049147
5048,52452407,144.9367102,-37.8003421
4527,702465424,144.9492306,-37.8050994
3417,9515157446,144.9607317,-37.7919871
539,774545099,144.9583459,-37.8060861
3409,774545099,144.9583459,-37.8060861
5238,52452407,144.9367102,-37.8003421
6334,3374134102,144.9600834,-37.778076
6409,2180345319,144.93711,-37.7740075
2661,2180345319,144.93711,-37.7740075
2659,2180345319,144.93711,-37.7740075
6681,774545099,144.9583459,-37.8060861
5834,2180345319,144.93711,-37.7740075
5835,2180345319,144.93711,-37.7740075
399,774545099,144.9583459,-37.8060861
3211,774545099,144.9583459,-37.8060861
4557,774545099,144.9583459,-37.8060861
3548,774545099,144.9583459,-37.8060861
3547,774545099,144.9583459,-37.8060861
2648,6646643418,144.936422,-37.7934532
389,3374134102,144.9600834,-37.778076
402,774545099,144.9583459,-37.8060861
3837,774545099,144.9583459,-37.8060861
158,9515157446,144.9607317,-37.7919871
3009,774545099,144.9583459,-37.8060861
2646,2180345319,144.93711,-37.7740075
4637,774545099,144.9583459,-37.8060861
588,9515157446,144.9607317,-37.7919871
6250,2180345319,144.93711,-37.7740075
6251,2180345319,144.93711,-37.7740075
2182,2180345319,144.93711,-37.7740075
2813,2180345319,144.93711,-37.7740075
2059,2180345319,144.93711,-37.7740075
3242,3374134102,144.9600834,-37.778076
2677,2180345319,144.93711,-37.7740075
5659,9515157446,144.9607317,-37.7919871
2893,52452407,144.9367102,-37.8003421
3524,387152913,144.9375334,-37.7904806
3485,52452407,144.9367102,-37.8003421
509,774545099,144.9583459,-37.8060861
398,774545099,144.9583459,-37.8060861
5271,52452407,144.9367102,-37.8003421
3723,774545099,144.9583459,-37.8060861
5609,774545099,144.9583459,-37.8060861
391,774545099,144.9583459,-37.8060861
756,774545099,144.9583459,-37.8060861
2792,3374134102,144.9600834,-37.778076
1046,1999375329,144.9595796,-37.7817769
5109,52452407,144.9367102,-37.8003421
5039,52452407,144.9367102,-37.8003421
2397,774545099,144.9583459,-37.8060861
303,774545099,144.9583459,-37.8060861
6827,52452407,144.9367102,-37.8003421
6828,52452407,144.9367102,-37.8003421
5231,702452273,144.9420045,-37.8043054
964,774545099,144.9583459,-37.8060861
508,774545099,144.9583459,-37.8060861
5117,52452407,144.9367102,-37.8003421
5118,52452407,144.9367102,-37.8003421
5881,2180345319,144.93711,-37.7740075
5119,52452407,144.9367102,-37.8003421
5273,52452407,144.9367102,-37.8003421
2014,774545099,144.9583459,-37.8060861
107,9515157446,144.9607317,-37.7919871
6814,52452407,144.9367102,-37.8003421
4638,774545099,144.9583459,-37.8060861
4438,774545099,144.9583459,-37.8060861
4442,774545099,144.9583459,-37.8060861
6290,2180345319,144.93711,-37.7740075
3741,3374134102,144.9600834,-37.778076
1011,47335062,144.9385156,-37.7776773
2673,6646643418,144.936422,-37.7934532
6235,2180345319,144.93711,-37.7740075
4150,774545099,144.9583459,-37.8060861
803,774545099,144.9583459,-37.8060861
4558,774545099,144.9583459,-37.8060861
2193,2180345319,144.93711,-37.7740075
5164,52452407,144.9367102,-37.8003421
507,774545099,144.9583459,-37.8060861
3047,2180345319,144.93711,-37.7740075
6081,3374134102,144.9600834,-37.778076
2352,774545099,144.9583459,-37.8060861
5610,774545099,144.9583459,-37.8060861
3917,774545099,144.9583459,-37.8060861
2519,2142179147,144.9364301,-37.7994074
3644,774545099,144.9583459,-37.8060861
6451,2180345319,144.93711,-37.7740075
4108,774545099,144.9583459,-37.8060861
2464,9515157446,144.9607317,-37.7919871
6075,3374134102,144.9600834,-37.778076
2589,2180345319,144.93711,-37.7740075
3759,52452407,144.9367102,-37.8003421
1153,774545099,144.9583459,-37.8060861
1155,774545099,144.9583459,-37.8060861
1102,774545099,144.9583459,-37.8060861
1103,774545099,144.9583459,-37.8060861
1104,774545099,144.9583459,-37.8060861
1123,9515157446,144.9607317,-37.7919871
1107,774545099,144.9583459,-37.8060861
1181,774545099,144.9583459,-37.8060861
5218,52452407,144.9367102,-37.8003421
5219,52452407,144.9367102,-37.8003421
2635,6646643418,144.936422,-37.7934532
886,9515157446,144.9607317,-37.7919871
2636,2180345319,144.93711,-37.7740075
2637,2180345319,144.93711,-37.7740075
2638,2180345319,144.93711,-37.7740075
2639,2180345319,144.93711,-37.7740075
2640,2180345319,144.93711,-37.7740075
6315,2180345319,144.93711,-37.7740075
4729,9086096485,144.9522901,-37.805422
3525,702452273,144.9420045,-37.8043054
4528,774545099,144.9583459,-37.8060861
4529,774545099,144.9583459,-37.8060861
5114,52452407,144.9367102,-37.8003421
572,9515157446,144.9607317,-37.7919871
530,774545099,144.9583459,-37.8060861
5027,52452407,144.9367102,-37.8003421
517,774545099,144.9583459,-37.8060861
3868,774545099,144.9583459,-37.8060861
962,774545099,144.9583459,-37.8060861
3664,774545099,144.9583459,-37.8060861
2181,2180345319,144.93711,-37.7740075
3145,774545099,144.9583459,-37.8060861
595,774545099,144.9583459,-37.8060861
6654,774545099,144.9583459,-37.8060861
3949,774545099,144.9583459,-37.8060861
3188,774545099,144.9583459,-37.8060861
3147,774545099,144.9583459,-37.8060861
767,774545099,144.9583459,-37.8060861
3394,774545099,144.9583459,-37.8060861
316,9515157446,144.9607317,-37.7919871
2043,9515157446,144.9607317,-37.7919871
6069,3374134102,144.9600834,-37.778076
365,774545099,144.9583459,-37.8060861
490,774545099,144.9583459,-37.8060861
966,774545099,144.9583459,-37.8060861
2595,2180345319,144.93711,-37.7740075
2050,2180345319,144.93711,-37.7740075
2808,3374134102,144.9600834,-37.778076
2809,3374134102,144.9600834,-37.778076
3241,3374134102,144.9600834,-37.778076
491,774545099,144.9583459,-37.8060861
394,774545099,144.9583459,-37.8060861
4512,774545099,144.9583459,-37.8060861
4514,9086096485,144.9522901,-37.805422
4517,9086096444,144.9536218,-37.8055661
4518,702451267,144.9431654,-37.80444
4519,702451433,144.9451058,-37.8046501
4520,702451422,144.947735,-37.8049018
4521,9086096491,144.9508168,-37.8052602
4522,702465424,144.9492306,-37.8050994
4523,774545099,144.9583459,-37.8060861
4524,702465424,144.9492306,-37.8050994
4525,777696327,144.9571074,-37.8059444
4531,774545099,144.9583459,-37.8060861
4534,774545099,144.9583459,-37.8060861
4535,774545099,144.9583459,-37.8060861
4536,774545099,144.9583459,-37.8060861
4537,774545099,144.9583459,-37.8060861
4538,774545099,144.9583459,-37.8060861
4463,1545444115,144.9473666,-37.7936478
4464,962965877,144.9507385,-37.7963167
4465,962965880,144.9512806,-37.7965697
4466,1833120526,144.9549433,-37.7996794
4467,6815531046,144.9510149,-37.7878402
4468,456876513,144.9526821,-37.7975795
4469,552611483,144.9369232,-37.7919312
4470,3790873508,144.9406962,-37.7834507
4471,26121234,144.9391733,-37.7804256
4472,387152913,144.9375334,-37.7904806
4480,6646643418,144.936422,-37.7934532
4481,6646643418,144.936422,-37.7934532
4482,2142179147,144.9364301,-37.7994074
4483,52452407,144.9367102,-37.8003421
4484,86674159,144.9366455,-37.7951761
4485,86674159,144.9366455,-37.7951761
4490,8909055586,144.9388554,-37.7954259
4492,1686695067,144.9440083,-37.8002854
4493,2207661088,144.9459721,-37.8005454
5084,52452407,144.9367102,-37.8003421
5085,52452407,144.9367102,-37.8003421
5086,52452407,144.9367102,-37.8003421
5087,52452407,144.9367102,-37.8003421
5089,52452407,144.9367102,-37.8003421
5194,702452273,144.9420045,-37.8043054
5193,52452407,144.9367102,-37.8003421
5192,52452407,144.9367102,-37.8003421
5083,52452407,144.9367102,-37.8003421
4657,3374134102,144.9600834,-37.778076
598,774545099,144.9583459,-37.8060861
5057,52452407,144.9367102,-37.8003421
5058,52452407,144.9367102,-37.8003421
5059,52452407,144.9367102,-37.8003421
3878,774545099,144.9583459,-37.8060861
4157,2209553724,144.9600525,-37.778965
4987,3374134102,144.9600834,-37.778076
4986,3374134102,144.9600834,-37.778076
4978,702452273,144.9420045,-37.8043054
5255,52452407,144.9367102,-37.8003421
5088,52452407,144.9367102,-37.8003421
5060,52452407,144.9367102,-37.8003421
5061,52452407,144.9367102,-37.8003421
5062,52452407,144.9367102,-37.8003421
5063,52452407,144.9367102,-37.8003421
5066,52452407,144.9367102,-37.8003421
4433,6646643418,144.936422,-37.7934532
753,774545099,144.9583459,-37.8060861
5105,52452407,144.9367102,-37.8003421
1260,774545099,144.9583459,-37.8060861
1261,774545099,144.9583459,-37.8060861
6291,2180345319,144.93711,-37.7740075
3474,52452407,144.9367102,-37.8003421
2683,2180345319,144.93711,-37.7740075
6446,2180345319,144.93711,-37.7740075
2735,2180345319,144.93711,-37.7740075
2741,2180345319,144.93711,-37.7740075
801,774545099,144.9583459,-37.8060861
6078,3374134102,144.9600834,-37.778076
961,774545099,144.9583459,-37.8060861
705,3374134102,144.9600834,-37.778076
848,774545099,144.9583459,-37.8060861
2634,2180345319,144.93711,-37.7740075
2212,9515157446,144.9607317,-37.7919871
2701,2180345319,144.93711,-37.7740075
591,774545099,144.9583459,-37.8060861
6823,52452407,144.9367102,-37.8003421
159,774545099,144.9583459,-37.8060861
3484,52452407,144.9367102,-37.8003421
4775,3374134102,144.9600834,-37.778076
4733,774545099,144.9583459,-37.8060861
4734,774545099,144.9583459,-37.8060861
755,774545099,144.9583459,-37.8060861
5658,9515157446,144.9607317,-37.7919871
2445,774545099,144.9583459,-37.8060861
2446,774545099,144.9583459,-37.8060861
2447,774545099,144.9583459,-37.8060861
2448,774545099,144.9583459,-37.8060861
2449,774545099,144.9583459,-37.8060861
2450,774545099,144.9583459,-37.8060861
2467,774545099,144.9583459,-37.8060861
116,9515157446,144.9607317,-37.7919871
5311,52452407,144.9367102,-37.8003421
377,774545099,144.9583459,-37.8060861
157,3374134102,144.9600834,-37.778076
2645,2180345319,144.93711,-37.7740075
6656,774545099,144.9583459,-37.8060861
4494,34909156,144.9485649,-37.8008327
4495,282825803,144.9507698,-37.8010729
4496,781099251,144.945485,-37.8025473
2149,2180345319,144.93711,-37.7740075
597,774545099,144.9583459,-37.8060861
175,774545099,144.9583459,-37.8060861
799,774545099,144.9583459,-37.8060861
3435,52452407,144.9367102,-37.8003421
2644,2180345319,144.93711,-37.7740075
2658,2180345319,144.93711,-37.7740075
2984,774545099,144.9583459,-37.8060861
3505,52452407,144.9367102,-37.8003421
2750,2180345319,144.93711,-37.7740075
2342,774545099,144.9583459,-37.8060861
510,774545099,144.9583459,-37.8060861
3082,3374134100,144.9586073,-37.7778481
290,774545099,144.9583459,-37.8060861
3042,3374134102,144.9600834,-37.778076
3299,9515157446,144.9607317,-37.7919871
4478,289617909,144.9408655,-37.7863932
4486,52452407,144.9367102,-37.8003421
156,9515157446,144.9607317,-37.7919871
596,774545099,144.9583459,-37.8060861
5334,52452407,144.9367102,-37.8003421
2502,6646643418,144.936422,-37.7934532
554,774545099,144.9583459,-37.8060861
1076,9086096443,144.953764,-37.805582
306,3374134102,144.9600834,-37.778076
5078,52452407,144.9367102,-37.8003421
5079,52452407,144.9367102,-37.8003421
5080,52452407,144.9367102,-37.8003421
5081,52452407,144.9367102,-37.8003421
5082,52452407,144.9367102,-37.8003421
2145,2180345319,144.93711,-37.7740075
892,9515157446,144.9607317,-37.7919871
2680,2180345319,144.93711,-37.7740075
3449,9515157446,144.9607317,-37.7919871
6810,52452407,144.9367102,-37.8003421
603,774545099,144.9583459,-37.8060861
1233,2180345319,144.93711,-37.7740075
4163,702452273,144.9420045,-37.8043054
3967,702452273,144.9420045,-37.8043054
297,9515157446,144.9607317,-37.7919871
2696,2180345319,144.93711,-37.7740075
5330,2180345319,144.93711,-37.7740075
2641,2180345319,144.93711,-37.7740075
2643,6646643418,144.936422,-37.7934532
2642,2180345319,144.93711,-37.7740075
3636,774545099,144.9583459,-37.8060861
838,774545099,144.9583459,-37.8060861
870,774545099,144.9583459,-37.8060861
5260,52452407,144.9367102,-37.8003421
5261,52452407,144.9367102,-37.8003421
111,9515157446,144.9607317,-37.7919871
5026,52452407,144.9367102,-37.8003421
5262,52452407,144.9367102,-37.8003421
2669,2180345319,144.93711,-37.7740075
1039,774545099,144.9583459,-37.8060861
1038,774545099,144.9583459,-37.8060861
3727,3374134102,144.9600834,-37.778076
3175,774545099,144.9583459,-37.8060861
2040,3374134102,144.9600834,-37.778076
6079,3374134102,144.9600834,-37.778076
305,774545099,144.9583459,-37.8060861
5272,52452407,144.9367102,-37.8003421
3273,3374134102,144.9600834,-37.778076
122,9515157446,144.9607317,-37.7919871
5226,52452407,144.9367102,-37.8003421
5092,52452407,144.9367102,-37.8003421
5093,52452407,144.9367102,-37.8003421
5094,52452407,144.9367102,-37.8003421
5096,52452407,144.9367102,-37.8003421
5097,52452407,144.9367102,-37.8003421
5098,52452407,144.9367102,-37.8003421
5099,52452407,144.9367102,-37.8003421
5100,52452407,144.9367102,-37.8003421
5101,52452407,144.9367102,-37.8003421
5102,52452407,144.9367102,-37.8003421
5103,52452407,144.9367102,-37.8003421
5104,52452407,144.9367102,-37.8003421
5106,52452407,144.9367102,-37.8003421
5108,52452407,144.9367102,-37.8003421
5110,52452407,144.9367102,-37.8003421
5111,52452407,144.9367102,-37.8003421
5195,52452407,144.9367102,-37.8003421
5196,52452407,144.9367102,-37.8003421
5198,52452407,144.9367102,-37.8003421
5203,52452407,144.9367102,-37.8003421
5070,52452407,144.9367102,-37.8003421
5071,52452407,144.9367102,-37.8003421
5072,52452407,144.9367102,-37.8003421
5073,52452407,144.9367102,-37.8003421
5074,52452407,144.9367102,-37.8003421
3989,52452407,144.9367102,-37.8003421
3618,2180345319,144.93711,-37.7740075
2664,2180345319,144.93711,-37.7740075
4162,777697587,144.9561057,-37.8058318
4158,3374134102,144.9600834,-37.778076
2798,2180345319,144.93711,-37.7740075
5308,52452407,144.9367102,-37.8003421
5310,52452407,144.9367102,-37.8003421
4182,3374134102,144.9600834,-37.778076
5905,2180345319,144.93711,-37.7740075
5603,774545099,144.9583459,-37.8060861
5606,774545099,144.9583459,-37.8060861
5607,774545099,144.9583459,-37.8060861
5608,774545099,144.9583459,-37.8060861
5654,9515157446,144.9607317,-37.7919871
5205,52452407,144.9367102,-37.8003421
5206,52452407,144.9367102,-37.8003421
5207,52452407,144.9367102,-37.8003421
5208,52452407,144.9367102,-37.8003421
5209,52452407,144.9367102,-37.8003421
5210,52452407,144.9367102,-37.8003421
5212,52452407,144.9367102,-37.8003421
5213,52452407,144.9367102,-37.8003421
5215,52452407,144.9367102,-37.8003421
5216,702452273,144.9420045,-37.8043054
4786,3374134102,144.9600834,-37.778076
4787,3374134102,144.9600834,-37.778076
4788,3374134102,144.9600834,-37.778076
4789,3374134102,144.9600834,-37.778076
4790,3374134102,144.9600834,-37.778076
4791,3374134102,144.9600834,-37.778076
5259,52452407,144.9367102,-37.8003421
6271,2180345319,144.93711,-37.7740075
6620,774545099,144.9583459,-37.8060861
4989,52452407,144.9367102,-37.8003421
6697,774545099,144.9583459,-37.8060861
789,774545099,144.9583459,-37.8060861
3724,774545099,144.9583459,-37.8060861
4477,53246122,144.9450023,-37.7894275
473,774545099,144.9583459,-37.8060861
3610,2180345319,144.93711,-37.7740075
3358,3374134102,144.9600834,-37.778076
153,9515157446,144.9607317,-37.7919871
6204,2180345319,144.93711,-37.7740075
3434,2142179147,144.9364301,-37.7994074
3272,3374134102,144.9600834,-37.778076
5802,2180345319,144.93711,-37.7740075
3942,774545099,144.9583459,-37.8060861
3107,774545099,144.9583459,-37.8060861
4635,774545099,144.9583459,-37.8060861
2958,774545099,144.9583459,-37.8060861
2959,774545099,144.9583459,-37.8060861
3744,3374134102,144.9600834,-37.778076
4981,702452273,144.9420045,-37.8043054
3797,2209553724,144.9600525,-37.778965
3881,3374134102,144.9600834,-37.778076
4835,6646643418,144.936422,-37.7934532
3773,3374134102,144.9600834,-37.778076
6724,2142179147,144.9364301,-37.7994074
570,774545099,144.9583459,-37.8060861
3177,774545099,144.9583459,-37.8060861
3097,774545099,144.9583459,-37.8060861
566,774545099,144.9583459,-37.8060861
2756,2180345319,144.93711,-37.7740075
878,774545099,144.9583459,-37.8060861
701,774545099,144.9583459,-37.8060861
5067,52452407,144.9367102,-37.8003421
5022,52452407,144.9367102,-37.8003421
3969,2180345319,144.93711,-37.7740075
5229,52452407,144.9367102,-37.8003421
542,774545099,144.9583459,-37.8060861
555,774545099,144.9583459,-37.8060861
879,774545099,144.9583459,-37.8060861
6645,774545099,144.9583459,-37.8060861
6647,774545099,144.9583459,-37.8060861
6657,774545099,144.9583459,-37.8060861
6658,774545099,144.9583459,-37.8060861
6660,774545099,144.9583459,-37.8060861
6662,774545099,144.9583459,-37.8060861
6672,774545099,144.9583459,-37.8060861
6277,2180345319,144.93711,-37.7740075
6278,2180345319,144.93711,-37.7740075
3572,3374134100,144.9586073,-37.7778481
1756,3374134102,144.9600834,-37.778076
6279,2180345319,144.93711,-37.7740075
6280,2180345319,144.93711,-37.7740075
6281,2180345319,144.93711,-37.7740075
2498,2142179147,144.9364301,-37.7994074
6092,3374134102,144.9600834,-37.778076
6093,3374134102,144.9600834,-37.778076
1305,774545099,144.9583459,-37.8060861
6094,3374134102,144.9600834,-37.778076
6095,3374134102,144.9600834,-37.778076
6096,3374134102,144.9600834,-37.778076
6097,3374134102,144.9600834,-37.778076
6098,3374134102,144.9600834,-37.778076
6100,3374134102,144.9600834,-37.778076
6120,3374134102,144.9600834,-37.778076
6124,3374134102,144.9600834,-37.778076
6147,3374134102,144.9600834,-37.778076
5903,2180345319,144.93711,-37.7740075
5911,2180345319,144.93711,-37.7740075
5912,2180345319,144.93711,-37.7740075
5913,2180345319,144.93711,-37.7740075
5915,2180345319,144.93711,-37.7740075
5935,2180345319,144.93711,-37.7740075
5937,2180345319,144.93711,-37.7740075
5950,2180345319,144.93711,-37.7740075
5951,2180345319,144.93711,-37.7740075
5952,2180345319,144.93711,-37.7740075
5958,2180345319,144.93711,-37.7740075
5904,2180345319,144.93711,-37.7740075
5247,52452407,144.9367102,-37.8003421
4476,9086096491,144.9508168,-37.8052602
3191,774545099,144.9583459,-37.8060861
404,774545099,144.9583459,-37.8060861
4841,774545099,144.9583459,-37.8060861
4576,774545099,144.9583459,-37.8060861
4577,774545099,144.9583459,-37.8060861
4579,774545099,144.9583459,-37.8060861
4580,774545099,144.9583459,-37.8060861
4581,774545099,144.9583459,-37.8060861
4582,774545099,144.9583459,-37.8060861
4583,774545099,144.9583459,-37.8060861
4584,774545099,144.9583459,-37.8060861
4585,777697587,144.9561057,-37.8058318
4586,774545099,144.9583459,-37.8060861
4589,774545099,144.9583459,-37.8060861
4590,774545099,144.9583459,-37.8060861
4591,774545099,144.9583459,-37.8060861
4592,774545099,144.9583459,-37.8060861
3918,9515157446,144.9607317,-37.7919871
3919,9515157446,144.9607317,-37.7919871
727,774545099,144.9583459,-37.8060861
754,774545099,144.9583459,-37.8060861
6676,9515157446,144.9607317,-37.7919871
6256,2180345319,144.93711,-37.7740075
763,774545099,144.9583459,-37.8060861
4979,2180345319,144.93711,-37.7740075
1343,2142179147,144.9364301,-37.7994074
4792,3374134102,144.9600834,-37.778076
4793,3374134102,144.9600834,-37.778076
4794,3374134102,144.9600834,-37.778076
7006,9515157446,144.9607317,-37.7919871
5221,52452407,144.9367102,-37.8003421
5222,52452407,144.9367102,-37.8003421
3622,9515157446,144.9607317,-37.7919871
5225,52452407,144.9367102,-37.8003421
3509,2180345319,144.93711,-37.7740075
2630,2142179147,144.9364301,-37.7994074
2631,2142179147,144.9364301,-37.7994074
4180,3374134102,144.9600834,-37.778076
3928,774545099,144.9583459,-37.8060861
3498,8976539980,144.9580662,-37.7970229
4888,774545099,144.9583459,-37.8060861
4890,774545099,144.9583459,-37.8060861
4891,774545099,144.9583459,-37.8060861
4892,774545099,144.9583459,-37.8060861
4893,774545099,144.9583459,-37.8060861
4894,774545099,144.9583459,-37.8060861
4895,774545099,144.9583459,-37.8060861
4897,774545099,144.9583459,-37.8060861
4898,774545099,144.9583459,-37.8060861
4899,774545099,144.9583459,-37.8060861
4166,3374134102,144.9600834,-37.778076
4836,774545099,144.9583459,-37.8060861
4837,774545099,144.9583459,-37.8060861
4838,774545099,144.9583459,-37.8060861
4839,774545099,144.9583459,-37.8060861
4840,774545099,144.9583459,-37.8060861
6272,2180345319,144.93711,-37.7740075
2663,702465424,144.9492306,-37.8050994
2834,2180345319,144.93711,-37.7740075
3249,2180345319,144.93711,-37.7740075
2569,774545099,144.9583459,-37.8060861
6637,774545099,144.9583459,-37.8060861
6638,774545099,144.9583459,-37.8060861
6639,774545099,144.9583459,-37.8060861
6289,2180345319,144.93711,-37.7740075
2788,3374134102,144.9600834,-37.778076
7081,774545099,144.9583459,-37.8060861
3043,774545099,144.9583459,-37.8060861
1095,702452273,144.9420045,-37.8043054
2451,9515157446,144.9607317,-37.7919871
2452,9515157446,144.9607317,-37.7919871
2453,9515157446,144.9607317,-37.7919871
2454,9515157446,144.9607317,-37.7919871
2455,9515157446,144.9607317,-37.7919871
3238,3374134102,144.9600834,-37.778076
6274,2180345319,144.93711,-37.7740075
6071,2180345319,144.93711,-37.7740075
6072,2180345319,144.93711,-37.7740075
7538,52452407,144.9367102,-37.8003421
6076,3374134102,144.9600834,-37.778076
6077,3374134102,144.9600834,-37.778076
6082,3374134102,144.9600834,-37.778076
6083,3374134102,144.9600834,-37.778076
6085,3374134102,144.9600834,-37.778076
6086,3374134102,144.9600834,-37.778076
6087,3374134102,144.9600834,-37.778076
6088,3374134102,144.9600834,-37.778076
6400,2180345319,144.93711,-37.7740075
2632,2180345319,144.93711,-37.7740075
6091,3374134102,144.9600834,-37.778076
5263,2142179147,144.9364301,-37.7994074
6257,2180345319,144.93711,-37.7740075
5112,52452407,144.9367102,-37.8003421
5290,2142179147,144.9364301,-37.7994074
2684,2180345319,144.93711,-37.7740075
5199,702452273,144.9420045,-37.8043054
5830,2180345319,144.93711,-37.7740075
291,774545099,144.9583459,-37.8060861
155,3374134102,144.9600834,-37.778076
2749,2180345319,144.93711,-37.7740075
2179,2180345319,144.93711,-37.7740075
3968,2180345319,144.93711,-37.7740075
1341,774545099,144.9583459,-37.8060861
1510,3374134102,144.9600834,-37.778076
4653,3374134102,144.9600834,-37.778076
3116,2209553724,144.9600525,-37.778965
3979,774545099,144.9583459,-37.8060861
5239,52452407,144.9367102,-37.8003421
3916,774545099,144.9583459,-37.8060861
5959,2180345319,144.93711,-37.7740075
2652,2142179147,144.9364301,-37.7994074
5200,52452407,144.9367102,-37.8003421
5227,52452407,144.9367102,-37.8003421
6678,774545099,144.9583459,-37.8060861
6265,2180345319,144.93711,-37.7740075
4414,9515157446,144.9607317,-37.7919871
3697,774545099,144.9583459,-37.8060861
544,774545099,144.9583459,-37.8060861
3245,3374134102,144.9600834,-37.778076
7047,125388391,144.9426533,-37.8043793
6675,774545099,144.9583459,-37.8060861
6680,774545099,144.9583459,-37.8060861
6688,774545099,144.9583459,-37.8060861
6690,774545099,144.9583459,-37.8060861
6691,774545099,144.9583459,-37.8060861
6693,774545099,144.9583459,-37.8060861
6695,774545099,144.9583459,-37.8060861
6696,774545099,144.9583459,-37.8060861
6811,52452407,144.9367102,-37.8003421
6812,52452407,144.9367102,-37.8003421
6813,52452407,144.9367102,-37.8003421
6285,2180345319,144.93711,-37.7740075
6287,2180345319,144.93711,-37.7740075
5068,52452407,144.9367102,-37.8003421
5069,52452407,144.9367102,-37.8003421
5007,52452407,144.9367102,-37.8003421
5008,52452407,144.9367102,-37.8003421
5009,52452407,144.9367102,-37.8003421
5011,52452407,144.9367102,-37.8003421
5012,52452407,144.9367102,-37.8003421
5013,52452407,144.9367102,-37.8003421
5014,52452407,144.9367102,-37.8003421
5015,52452407,144.9367102,-37.8003421
5016,52452407,144.9367102,-37.8003421
5017,52452407,144.9367102,-37.8003421
5018,52452407,144.9367102,-37.8003421
5020,52452407,144.9367102,-37.8003421
5021,52452407,144.9367102,-37.8003421
5023,52452407,144.9367102,-37.8003421
5024,52452407,144.9367102,-37.8003421
5025,52452407,144.9367102,-37.8003421
5028,52452407,144.9367102,-37.8003421
5030,52452407,144.9367102,-37.8003421
5032,52452407,144.9367102,-37.8003421
5033,52452407,144.9367102,-37.8003421
5034,52452407,144.9367102,-37.8003421
2044,774545099,144.9583459,-37.8060861
6445,2180345319,144.93711,-37.7740075
6447,2180345319,144.93711,-37.7740075
